arm,step,task_id,answer_position,scored_count
FIXED,128,leetcode/2824,33,1
FIXED,128,leetcode/2824,34,1
FIXED,128,leetcode/2824,35,1
FIXED,128,leetcode/2824,36,1
FIXED,128,leetcode/2824,37,1
FIXED,128,leetcode/2824,38,1
FIXED,128,leetcode/2824,39,1
FIXED,128,leetcode/2824,128,2
FIXED,128,leetcode/2824,129,2
FIXED,128,leetcode/2824,130,2
FIXED,128,leetcode/2824,131,2
FIXED,128,leetcode/2824,132,2
FIXED,128,leetcode/2824,133,2
FIXED,128,leetcode/2824,134,2
FIXED,128,leetcode/2824,135,2
FIXED,128,leetcode/2850,0,1
FIXED,128,leetcode/2850,1,1
FIXED,128,leetcode/2850,2,1
FIXED,128,leetcode/2850,3,1
FIXED,128,leetcode/2850,4,1
FIXED,128,leetcode/2850,5,1
FIXED,128,leetcode/2850,6,1
FIXED,128,leetcode/2850,7,1
FIXED,128,leetcode/2850,32,1
FIXED,128,leetcode/2850,33,1
FIXED,128,leetcode/2850,34,1
FIXED,128,leetcode/2850,35,1
FIXED,128,leetcode/2850,36,1
FIXED,128,leetcode/2850,37,1
FIXED,128,leetcode/2850,38,1
FIXED,128,leetcode/2850,39,1
FIXED,128,leetcode/2850,128,2
FIXED,128,leetcode/2850,129,2
FIXED,128,leetcode/2850,130,2
FIXED,128,leetcode/2850,131,2
FIXED,128,leetcode/2850,132,2
FIXED,128,leetcode/2850,133,2
FIXED,128,leetcode/2850,134,2
FIXED,128,leetcode/2850,135,2
FIXED,128,leetcode/2850,512,2
FIXED,128,leetcode/2850,513,2
FIXED,128,leetcode/2850,514,2
FIXED,128,leetcode/2850,515,2
FIXED,128,leetcode/2850,516,2
FIXED,128,leetcode/2850,517,2
FIXED,128,leetcode/2850,518,2
FIXED,128,leetcode/2850,519,2
FIXED,128,leetcode/2882,0,1
FIXED,128,leetcode/2882,1,1
FIXED,128,leetcode/2882,2,1
FIXED,128,leetcode/2882,3,1
FIXED,128,leetcode/2882,4,1
FIXED,128,leetcode/2882,5,1
FIXED,128,leetcode/2882,6,1
FIXED,128,leetcode/2882,7,1
FIXED,128,leetcode/2882,32,1
FIXED,128,leetcode/2882,33,1
FIXED,128,leetcode/2882,34,1
FIXED,128,leetcode/2882,35,1
FIXED,128,leetcode/2882,36,1
FIXED,128,leetcode/2882,37,1
FIXED,128,leetcode/2882,38,1
FIXED,128,leetcode/2882,39,1
FIXED,128,leetcode/2882,128,1
FIXED,128,leetcode/2882,129,1
FIXED,128,leetcode/2882,130,1
FIXED,128,leetcode/2882,131,1
FIXED,128,leetcode/2882,132,1
FIXED,128,leetcode/2882,133,1
FIXED,128,leetcode/2882,134,1
FIXED,128,leetcode/2882,135,1
FIXED,128,leetcode/2882,512,2
FIXED,128,leetcode/2882,513,2
FIXED,128,leetcode/2882,514,2
FIXED,128,leetcode/2882,515,2
FIXED,128,leetcode/2882,516,2
FIXED,128,leetcode/2882,517,2
FIXED,128,leetcode/2882,518,2
FIXED,128,leetcode/2882,519,2
FIXED,128,leetcode/2916,0,1
FIXED,128,leetcode/2916,1,1
FIXED,128,leetcode/2916,2,1
FIXED,128,leetcode/2916,3,1
FIXED,128,leetcode/2916,4,1
FIXED,128,leetcode/2916,5,1
FIXED,128,leetcode/2916,6,1
FIXED,128,leetcode/2916,7,1
FIXED,128,leetcode/2916,32,1
FIXED,128,leetcode/2916,33,1
FIXED,128,leetcode/2916,34,1
FIXED,128,leetcode/2916,35,1
FIXED,128,leetcode/2916,36,1
FIXED,128,leetcode/2916,37,1
FIXED,128,leetcode/2916,38,1
FIXED,128,leetcode/2916,39,1
FIXED,128,leetcode/2916,128,2
FIXED,128,leetcode/2916,129,2
FIXED,128,leetcode/2916,130,2
FIXED,128,leetcode/2916,131,2
FIXED,128,leetcode/2916,132,2
FIXED,128,leetcode/2916,133,2
FIXED,128,leetcode/2916,134,2
FIXED,128,leetcode/2916,135,2
FIXED,128,leetcode/2916,512,2
FIXED,128,leetcode/2916,513,2
FIXED,128,leetcode/2916,514,2
FIXED,128,leetcode/2916,515,2
FIXED,128,leetcode/2916,516,2
FIXED,128,leetcode/2916,517,2
FIXED,128,leetcode/2916,518,2
FIXED,128,leetcode/2916,519,2
FIXED,128,leetcode/3019,0,2
FIXED,128,leetcode/3019,1,2
FIXED,128,leetcode/3019,2,2
FIXED,128,leetcode/3019,3,2
FIXED,128,leetcode/3019,4,2
FIXED,128,leetcode/3019,5,2
FIXED,128,leetcode/3019,6,2
FIXED,128,leetcode/3019,7,2
FIXED,128,leetcode/3019,32,2
FIXED,128,leetcode/3019,33,2
FIXED,128,leetcode/3019,34,2
FIXED,128,leetcode/3019,35,2
FIXED,128,leetcode/3019,36,2
FIXED,128,leetcode/3019,37,2
FIXED,128,leetcode/3019,38,2
FIXED,128,leetcode/3019,39,2
FIXED,128,leetcode/3019,128,1
FIXED,128,leetcode/3019,129,1
FIXED,128,leetcode/3019,130,1
FIXED,128,leetcode/3019,131,1
FIXED,128,leetcode/3019,132,1
FIXED,128,leetcode/3019,133,1
FIXED,128,leetcode/3019,134,1
FIXED,128,leetcode/3019,135,1
FIXED,128,leetcode/3153,0,2
FIXED,128,leetcode/3153,1,2
FIXED,128,leetcode/3153,2,2
FIXED,128,leetcode/3153,3,2
FIXED,128,leetcode/3153,4,2
FIXED,128,leetcode/3153,5,2
FIXED,128,leetcode/3153,6,2
FIXED,128,leetcode/3153,7,2
FIXED,128,leetcode/3153,32,2
FIXED,128,leetcode/3153,33,2
FIXED,128,leetcode/3153,34,2
FIXED,128,leetcode/3153,35,2
FIXED,128,leetcode/3153,36,2
FIXED,128,leetcode/3153,37,2
FIXED,128,leetcode/3153,38,2
FIXED,128,leetcode/3153,39,2
FIXED,128,leetcode/3153,128,1
FIXED,128,leetcode/3153,129,1
FIXED,128,leetcode/3153,130,1
FIXED,128,leetcode/3153,131,1
FIXED,128,leetcode/3153,132,1
FIXED,128,leetcode/3153,133,1
FIXED,128,leetcode/3153,134,1
FIXED,128,leetcode/3153,135,1
FIXED,128,leetcode/3153,512,2
FIXED,128,leetcode/3153,513,2
FIXED,128,leetcode/3153,514,2
FIXED,128,leetcode/3153,515,2
FIXED,128,leetcode/3153,516,2
FIXED,128,leetcode/3153,517,2
FIXED,128,leetcode/3153,518,2
FIXED,128,leetcode/3153,519,2
FIXED,128,leetcode/3190,0,2
FIXED,128,leetcode/3190,1,2
FIXED,128,leetcode/3190,2,2
FIXED,128,leetcode/3190,3,2
FIXED,128,leetcode/3190,4,2
FIXED,128,leetcode/3190,5,2
FIXED,128,leetcode/3190,6,2
FIXED,128,leetcode/3190,7,2
FIXED,128,leetcode/3190,32,2
FIXED,128,leetcode/3190,33,2
FIXED,128,leetcode/3190,34,2
FIXED,128,leetcode/3190,35,2
FIXED,128,leetcode/3190,36,2
FIXED,128,leetcode/3190,37,2
FIXED,128,leetcode/3190,38,2
FIXED,128,leetcode/3190,39,2
FIXED,128,leetcode/3190,128,2
FIXED,128,leetcode/3190,129,2
FIXED,128,leetcode/3190,130,2
FIXED,128,leetcode/3190,131,2
FIXED,128,leetcode/3190,132,2
FIXED,128,leetcode/3190,133,2
FIXED,128,leetcode/3190,134,2
FIXED,128,leetcode/3190,135,2
FIXED,128,leetcode/3190,512,2
FIXED,128,leetcode/3190,513,2
FIXED,128,leetcode/3190,514,2
FIXED,128,leetcode/3190,515,2
FIXED,128,leetcode/3190,516,2
FIXED,128,leetcode/3190,517,2
FIXED,128,leetcode/3190,518,2
FIXED,128,leetcode/3190,519,2
FIXED,128,leetcode/3226,0,2
FIXED,128,leetcode/3226,1,2
FIXED,128,leetcode/3226,2,2
FIXED,128,leetcode/3226,3,2
FIXED,128,leetcode/3226,4,2
FIXED,128,leetcode/3226,5,2
FIXED,128,leetcode/3226,6,2
FIXED,128,leetcode/3226,7,2
FIXED,128,leetcode/3226,32,1
FIXED,128,leetcode/3226,33,1
FIXED,128,leetcode/3226,34,1
FIXED,128,leetcode/3226,35,1
FIXED,128,leetcode/3226,36,1
FIXED,128,leetcode/3226,37,1
FIXED,128,leetcode/3226,38,1
FIXED,128,leetcode/3226,39,2
FIXED,128,leetcode/3226,128,1
FIXED,128,leetcode/3226,129,1
FIXED,128,leetcode/3226,130,1
FIXED,128,leetcode/3226,131,1
FIXED,128,leetcode/3226,132,1
FIXED,128,leetcode/3226,133,1
FIXED,128,leetcode/3226,134,1
FIXED,128,leetcode/3226,135,1
FIXED,128,leetcode/2754,0,1
FIXED,128,leetcode/2754,1,1
FIXED,128,leetcode/2754,2,1
FIXED,128,leetcode/2754,3,1
FIXED,128,leetcode/2754,4,1
FIXED,128,leetcode/2754,5,1
FIXED,128,leetcode/2754,6,1
FIXED,128,leetcode/2754,7,1
FIXED,128,leetcode/2754,32,1
FIXED,128,leetcode/2754,33,1
FIXED,128,leetcode/2754,34,1
FIXED,128,leetcode/2754,35,1
FIXED,128,leetcode/2754,36,1
FIXED,128,leetcode/2754,37,1
FIXED,128,leetcode/2754,38,1
FIXED,128,leetcode/2754,39,1
FIXED,128,leetcode/2754,128,2
FIXED,128,leetcode/2754,129,2
FIXED,128,leetcode/2754,130,2
FIXED,128,leetcode/2754,131,2
FIXED,128,leetcode/2754,132,2
FIXED,128,leetcode/2754,133,2
FIXED,128,leetcode/2754,134,2
FIXED,128,leetcode/2754,135,2
FIXED,128,leetcode/2827,0,2
FIXED,128,leetcode/2827,1,2
FIXED,128,leetcode/2827,2,2
FIXED,128,leetcode/2827,3,2
FIXED,128,leetcode/2827,4,2
FIXED,128,leetcode/2827,5,2
FIXED,128,leetcode/2827,6,2
FIXED,128,leetcode/2827,7,2
FIXED,128,leetcode/2827,32,2
FIXED,128,leetcode/2827,33,2
FIXED,128,leetcode/2827,34,2
FIXED,128,leetcode/2827,35,2
FIXED,128,leetcode/2827,36,2
FIXED,128,leetcode/2827,37,2
FIXED,128,leetcode/2827,38,2
FIXED,128,leetcode/2827,39,2
FIXED,128,leetcode/2827,128,2
FIXED,128,leetcode/2827,129,2
FIXED,128,leetcode/2827,130,2
FIXED,128,leetcode/2827,131,2
FIXED,128,leetcode/2827,132,2
FIXED,128,leetcode/2827,133,2
FIXED,128,leetcode/2827,134,2
FIXED,128,leetcode/2827,135,2
FIXED,128,leetcode/2827,512,2
FIXED,128,leetcode/2827,513,2
FIXED,128,leetcode/2827,514,2
FIXED,128,leetcode/2827,515,2
FIXED,128,leetcode/2827,516,2
FIXED,128,leetcode/2827,517,2
FIXED,128,leetcode/2827,518,2
FIXED,128,leetcode/2827,519,2
FIXED,128,leetcode/2854,0,1
FIXED,128,leetcode/2854,1,1
FIXED,128,leetcode/2854,2,1
FIXED,128,leetcode/2854,3,1
FIXED,128,leetcode/2854,4,1
FIXED,128,leetcode/2854,5,1
FIXED,128,leetcode/2854,6,1
FIXED,128,leetcode/2854,7,1
FIXED,128,leetcode/2854,32,1
FIXED,128,leetcode/2854,33,1
FIXED,128,leetcode/2854,34,1
FIXED,128,leetcode/2854,35,1
FIXED,128,leetcode/2854,36,1
FIXED,128,leetcode/2854,37,1
FIXED,128,leetcode/2854,38,1
FIXED,128,leetcode/2854,39,1
FIXED,128,leetcode/2854,128,2
FIXED,128,leetcode/2854,129,2
FIXED,128,leetcode/2854,130,2
FIXED,128,leetcode/2854,131,2
FIXED,128,leetcode/2854,132,2
FIXED,128,leetcode/2854,133,2
FIXED,128,leetcode/2854,134,2
FIXED,128,leetcode/2854,135,2
FIXED,128,leetcode/2854,512,2
FIXED,128,leetcode/2854,513,2
FIXED,128,leetcode/2854,514,1
FIXED,128,leetcode/2854,515,1
FIXED,128,leetcode/2854,516,1
FIXED,128,leetcode/2854,517,1
FIXED,128,leetcode/2854,518,2
FIXED,128,leetcode/2854,519,2
FIXED,128,leetcode/2884,0,1
FIXED,128,leetcode/2884,1,1
FIXED,128,leetcode/2884,2,1
FIXED,128,leetcode/2884,3,1
FIXED,128,leetcode/2884,4,1
FIXED,128,leetcode/2884,5,1
FIXED,128,leetcode/2884,6,1
FIXED,128,leetcode/2884,7,1
FIXED,128,leetcode/2884,32,1
FIXED,128,leetcode/2884,33,1
FIXED,128,leetcode/2884,34,1
FIXED,128,leetcode/2884,35,1
FIXED,128,leetcode/2884,36,1
FIXED,128,leetcode/2884,37,1
FIXED,128,leetcode/2884,38,1
FIXED,128,leetcode/2884,39,1
FIXED,128,leetcode/2884,128,2
FIXED,128,leetcode/2884,129,2
FIXED,128,leetcode/2884,130,2
FIXED,128,leetcode/2884,131,2
FIXED,128,leetcode/2884,132,2
FIXED,128,leetcode/2884,133,2
FIXED,128,leetcode/2884,134,2
FIXED,128,leetcode/2884,135,2
FIXED,128,leetcode/2884,512,2
FIXED,128,leetcode/2884,513,2
FIXED,128,leetcode/2884,514,2
FIXED,128,leetcode/2884,515,2
FIXED,128,leetcode/2884,516,2
FIXED,128,leetcode/2884,517,2
FIXED,128,leetcode/2884,518,2
FIXED,128,leetcode/2884,519,2
FIXED,128,leetcode/2917,0,1
FIXED,128,leetcode/2917,1,1
FIXED,128,leetcode/2917,2,1
FIXED,128,leetcode/2917,3,1
FIXED,128,leetcode/2917,4,1
FIXED,128,leetcode/2917,5,1
FIXED,128,leetcode/2917,6,1
FIXED,128,leetcode/2917,7,1
FIXED,128,leetcode/2917,32,1
FIXED,128,leetcode/2917,33,1
FIXED,128,leetcode/2917,34,1
FIXED,128,leetcode/2917,35,1
FIXED,128,leetcode/2917,36,1
FIXED,128,leetcode/2917,37,1
FIXED,128,leetcode/2917,38,1
FIXED,128,leetcode/2917,39,1
FIXED,128,leetcode/2917,128,1
FIXED,128,leetcode/2917,129,1
FIXED,128,leetcode/2917,130,1
FIXED,128,leetcode/2917,131,1
FIXED,128,leetcode/2917,132,1
FIXED,128,leetcode/2917,133,1
FIXED,128,leetcode/2917,134,1
FIXED,128,leetcode/2917,135,1
FIXED,128,atcoder/abc304_a,0,1
FIXED,128,atcoder/abc304_a,1,1
FIXED,128,atcoder/abc304_a,2,1
FIXED,128,atcoder/abc304_a,3,1
FIXED,128,atcoder/abc304_a,4,1
FIXED,128,atcoder/abc304_a,5,1
FIXED,128,atcoder/abc304_a,6,1
FIXED,128,atcoder/abc304_a,7,1
FIXED,128,atcoder/abc304_a,32,1
FIXED,128,atcoder/abc304_a,33,1
FIXED,128,atcoder/abc304_a,34,1
FIXED,128,atcoder/abc304_a,35,1
FIXED,128,atcoder/abc304_a,36,1
FIXED,128,atcoder/abc304_a,37,1
FIXED,128,atcoder/abc304_a,38,1
FIXED,128,atcoder/abc304_a,39,1
FIXED,128,atcoder/abc308_a,0,1
FIXED,128,atcoder/abc308_a,1,1
FIXED,128,atcoder/abc308_a,2,1
FIXED,128,atcoder/abc308_a,3,1
FIXED,128,atcoder/abc308_a,4,1
FIXED,128,atcoder/abc308_a,5,1
FIXED,128,atcoder/abc308_a,6,1
FIXED,128,atcoder/abc308_a,7,1
FIXED,128,atcoder/abc308_a,32,1
FIXED,128,atcoder/abc308_a,33,1
FIXED,128,atcoder/abc308_a,34,1
FIXED,128,atcoder/abc308_a,35,1
FIXED,128,atcoder/abc308_a,36,1
FIXED,128,atcoder/abc308_a,37,1
FIXED,128,atcoder/abc308_a,38,1
FIXED,128,atcoder/abc308_a,39,1
FIXED,128,atcoder/abc308_a,128,1
FIXED,128,atcoder/abc308_a,129,1
FIXED,128,atcoder/abc308_a,130,1
FIXED,128,atcoder/abc308_a,131,1
FIXED,128,atcoder/abc308_a,132,1
FIXED,128,atcoder/abc312_f,0,1
FIXED,128,atcoder/abc312_f,1,1
FIXED,128,atcoder/abc312_f,2,1
FIXED,128,atcoder/abc312_f,3,1
FIXED,128,atcoder/abc312_f,4,1
FIXED,128,atcoder/abc312_f,5,1
FIXED,128,atcoder/abc312_f,6,1
FIXED,128,atcoder/abc312_f,7,1
FIXED,128,atcoder/abc312_f,32,1
FIXED,128,atcoder/abc312_f,33,1
FIXED,128,atcoder/abc312_f,34,1
FIXED,128,atcoder/abc312_f,35,1
FIXED,128,atcoder/abc312_f,36,1
FIXED,128,atcoder/abc312_f,37,1
FIXED,128,atcoder/abc312_f,38,1
FIXED,128,atcoder/abc312_f,39,1
FIXED,128,atcoder/abc312_f,128,1
FIXED,128,atcoder/abc312_f,129,1
FIXED,128,atcoder/abc312_f,130,1
FIXED,128,atcoder/abc312_f,131,1
FIXED,128,atcoder/abc312_f,132,1
FIXED,128,atcoder/abc312_f,133,1
FIXED,128,atcoder/abc312_f,134,1
FIXED,128,atcoder/abc312_f,135,1
FIXED,128,atcoder/abc312_f,512,2
FIXED,128,atcoder/abc312_f,513,2
FIXED,128,atcoder/abc312_f,514,2
FIXED,128,atcoder/abc312_f,515,2
FIXED,128,atcoder/abc312_f,516,2
FIXED,128,atcoder/abc312_f,517,2
FIXED,128,atcoder/abc312_f,518,2
FIXED,128,atcoder/abc312_f,519,2
FIXED,128,atcoder/abc320_a,0,1
FIXED,128,atcoder/abc320_a,1,1
FIXED,128,atcoder/abc320_a,2,1
FIXED,128,atcoder/abc320_a,3,1
FIXED,128,atcoder/abc320_a,4,1
FIXED,128,atcoder/abc320_a,5,1
FIXED,128,atcoder/abc320_a,6,1
FIXED,128,atcoder/abc320_a,7,1
FIXED,128,atcoder/abc320_a,32,1
FIXED,128,atcoder/abc323_e,0,2
FIXED,128,atcoder/abc323_e,1,2
FIXED,128,atcoder/abc323_e,2,2
FIXED,128,atcoder/abc323_e,3,2
FIXED,128,atcoder/abc323_e,4,2
FIXED,128,atcoder/abc323_e,5,2
FIXED,128,atcoder/abc323_e,6,2
FIXED,128,atcoder/abc323_e,7,2
FIXED,128,atcoder/abc323_e,32,2
FIXED,128,atcoder/abc323_e,33,2
FIXED,128,atcoder/abc323_e,34,2
FIXED,128,atcoder/abc323_e,35,2
FIXED,128,atcoder/abc323_e,36,2
FIXED,128,atcoder/abc323_e,37,2
FIXED,128,atcoder/abc323_e,38,2
FIXED,128,atcoder/abc323_e,39,2
FIXED,128,atcoder/abc323_e,128,1
FIXED,128,atcoder/abc323_e,129,1
FIXED,128,atcoder/abc323_e,130,1
FIXED,128,atcoder/abc323_e,131,1
FIXED,128,atcoder/abc323_e,132,1
FIXED,128,atcoder/abc323_e,133,1
FIXED,128,atcoder/abc323_e,134,1
FIXED,128,atcoder/abc323_e,135,1
FIXED,128,atcoder/abc323_e,512,2
FIXED,128,atcoder/abc323_e,513,2
FIXED,128,atcoder/abc323_e,514,2
FIXED,128,atcoder/abc323_e,515,2
FIXED,128,atcoder/abc323_e,516,2
FIXED,128,atcoder/abc323_e,517,2
FIXED,128,atcoder/abc323_e,518,2
FIXED,128,atcoder/abc323_e,519,2
FIXED,128,atcoder/abc329_c,0,2
FIXED,128,atcoder/abc329_c,1,2
FIXED,128,atcoder/abc329_c,2,2
FIXED,128,atcoder/abc329_c,3,2
FIXED,128,atcoder/abc329_c,4,2
FIXED,128,atcoder/abc329_c,5,2
FIXED,128,atcoder/abc329_c,6,2
FIXED,128,atcoder/abc329_c,7,2
FIXED,128,atcoder/abc329_c,32,2
FIXED,128,atcoder/abc329_c,33,2
FIXED,128,atcoder/abc329_c,34,2
FIXED,128,atcoder/abc329_c,35,2
FIXED,128,atcoder/abc329_c,36,2
FIXED,128,atcoder/abc329_c,37,2
FIXED,128,atcoder/abc329_c,38,2
FIXED,128,atcoder/abc329_c,39,2
FIXED,128,atcoder/abc329_c,128,1
FIXED,128,atcoder/abc329_c,129,1
FIXED,128,atcoder/abc329_c,130,1
FIXED,128,atcoder/abc329_c,131,1
FIXED,128,atcoder/abc329_c,132,1
FIXED,128,atcoder/abc329_c,133,1
FIXED,128,atcoder/abc329_c,134,1
FIXED,128,atcoder/abc329_c,135,1
FIXED,128,atcoder/abc329_c,512,2
FIXED,128,atcoder/abc329_c,513,2
FIXED,128,atcoder/abc329_c,514,2
FIXED,128,atcoder/abc329_c,515,2
FIXED,128,atcoder/abc329_c,516,2
FIXED,128,atcoder/abc329_c,517,2
FIXED,128,atcoder/abc329_c,518,2
FIXED,128,atcoder/abc329_c,519,2
FIXED,128,atcoder/abc333_b,0,1
FIXED,128,atcoder/abc333_b,1,1
FIXED,128,atcoder/abc333_b,2,1
FIXED,128,atcoder/abc333_b,3,1
FIXED,128,atcoder/abc333_b,4,1
FIXED,128,atcoder/abc333_b,5,1
FIXED,128,atcoder/abc333_b,6,1
FIXED,128,atcoder/abc333_b,7,1
FIXED,128,atcoder/abc333_b,32,1
FIXED,128,atcoder/abc333_b,33,1
FIXED,128,atcoder/abc333_b,34,1
FIXED,128,atcoder/abc333_b,35,1
FIXED,128,atcoder/abc333_b,36,1
FIXED,128,atcoder/abc333_b,37,1
FIXED,128,atcoder/abc333_b,38,1
FIXED,128,atcoder/abc333_b,39,1
FIXED,128,atcoder/abc333_b,128,1
FIXED,128,atcoder/abc333_b,129,1
FIXED,128,atcoder/abc333_b,130,1
FIXED,128,atcoder/abc333_b,131,1
FIXED,128,atcoder/abc333_b,132,1
FIXED,128,atcoder/abc333_b,133,1
FIXED,128,atcoder/abc333_b,134,1
FIXED,128,atcoder/abc333_b,135,1
FIXED,128,atcoder/abc333_b,512,2
FIXED,128,leetcode/2756,0,1
FIXED,128,leetcode/2756,1,1
FIXED,128,leetcode/2756,2,1
FIXED,128,leetcode/2756,3,1
FIXED,128,leetcode/2756,4,1
FIXED,128,leetcode/2756,5,1
FIXED,128,leetcode/2756,6,1
FIXED,128,leetcode/2756,7,1
FIXED,128,leetcode/2756,32,1
FIXED,128,leetcode/2756,33,1
FIXED,128,leetcode/2756,34,1
FIXED,128,leetcode/2756,35,1
FIXED,128,leetcode/2756,36,1
FIXED,128,leetcode/2756,37,1
FIXED,128,leetcode/2756,38,1
FIXED,128,leetcode/2756,39,1
FIXED,128,leetcode/2756,128,2
FIXED,128,leetcode/2756,129,2
FIXED,128,leetcode/2756,130,2
FIXED,128,leetcode/2756,131,2
FIXED,128,leetcode/2756,132,2
FIXED,128,leetcode/2756,133,2
FIXED,128,leetcode/2756,134,2
FIXED,128,leetcode/2756,135,2
FIXED,128,leetcode/2828,0,1
FIXED,128,leetcode/2828,1,1
FIXED,128,leetcode/2828,2,1
FIXED,128,leetcode/2828,3,1
FIXED,128,leetcode/2828,4,1
FIXED,128,leetcode/2828,5,1
FIXED,128,leetcode/2828,6,1
FIXED,128,leetcode/2828,7,1
FIXED,128,leetcode/2828,32,1
FIXED,128,leetcode/2828,33,1
FIXED,128,leetcode/2828,34,1
FIXED,128,leetcode/2828,35,1
FIXED,128,leetcode/2828,36,1
FIXED,128,leetcode/2828,37,1
FIXED,128,leetcode/2828,38,1
FIXED,128,leetcode/2828,39,1
FIXED,128,leetcode/2828,128,1
FIXED,128,leetcode/2828,129,1
FIXED,128,leetcode/2828,130,1
FIXED,128,leetcode/2828,131,1
FIXED,128,leetcode/2828,132,1
FIXED,128,leetcode/2828,133,1
FIXED,128,leetcode/2828,134,1
FIXED,128,leetcode/2828,135,1
FIXED,128,leetcode/2828,512,2
FIXED,128,leetcode/2828,513,2
FIXED,128,leetcode/2828,514,2
FIXED,128,leetcode/2828,515,2
FIXED,128,leetcode/2828,516,2
FIXED,128,leetcode/2828,517,2
FIXED,128,leetcode/2828,518,2
FIXED,128,leetcode/2828,519,2
FIXED,128,leetcode/2867,0,1
FIXED,128,leetcode/2867,1,1
FIXED,128,leetcode/2867,2,1
FIXED,128,leetcode/2867,3,1
FIXED,128,leetcode/2867,4,1
FIXED,128,leetcode/2867,5,1
FIXED,128,leetcode/2867,6,1
FIXED,128,leetcode/2867,7,1
FIXED,128,leetcode/2867,32,1
FIXED,128,leetcode/2867,33,1
FIXED,128,leetcode/2867,34,1
FIXED,128,leetcode/2867,35,1
FIXED,128,leetcode/2867,36,1
FIXED,128,leetcode/2867,37,1
FIXED,128,leetcode/2867,38,1
FIXED,128,leetcode/2867,39,1
FIXED,128,leetcode/2867,128,1
FIXED,128,leetcode/2867,129,1
FIXED,128,leetcode/2867,130,1
FIXED,128,leetcode/2867,131,1
FIXED,128,leetcode/2867,132,1
FIXED,128,leetcode/2867,133,1
FIXED,128,leetcode/2867,134,1
FIXED,128,leetcode/2867,135,1
FIXED,128,leetcode/2867,512,2
FIXED,128,leetcode/2867,513,2
FIXED,128,leetcode/2867,514,2
FIXED,128,leetcode/2867,515,2
FIXED,128,leetcode/2867,516,2
FIXED,128,leetcode/2867,517,2
FIXED,128,leetcode/2867,518,2
FIXED,128,leetcode/2867,519,2
FIXED,128,leetcode/2886,0,1
FIXED,128,leetcode/2886,1,1
FIXED,128,leetcode/2886,2,1
FIXED,128,leetcode/2886,3,1
FIXED,128,leetcode/2886,4,1
FIXED,128,leetcode/2886,5,1
FIXED,128,leetcode/2886,6,1
FIXED,128,leetcode/2886,7,1
FIXED,128,leetcode/2886,32,1
FIXED,128,leetcode/2886,33,1
FIXED,128,leetcode/2886,34,1
FIXED,128,leetcode/2886,35,1
FIXED,128,leetcode/2886,36,1
FIXED,128,leetcode/2886,37,1
FIXED,128,leetcode/2886,38,1
FIXED,128,leetcode/2886,39,1
FIXED,128,leetcode/2919,0,1
FIXED,128,leetcode/2919,1,1
FIXED,128,leetcode/2919,2,1
FIXED,128,leetcode/2919,3,1
FIXED,128,leetcode/2919,4,1
FIXED,128,leetcode/2919,5,1
FIXED,128,leetcode/2919,6,1
FIXED,128,leetcode/2919,7,1
FIXED,128,leetcode/2919,32,1
FIXED,128,leetcode/2919,33,1
FIXED,128,leetcode/2919,34,1
FIXED,128,leetcode/2919,35,1
FIXED,128,leetcode/2919,36,1
FIXED,128,leetcode/2919,37,1
FIXED,128,leetcode/2919,38,1
FIXED,128,leetcode/2919,39,1
FIXED,128,leetcode/2919,128,1
FIXED,128,leetcode/2919,129,1
FIXED,128,leetcode/2919,130,1
FIXED,128,leetcode/2919,131,1
FIXED,128,leetcode/2919,132,1
FIXED,128,leetcode/2919,133,1
FIXED,128,leetcode/2919,134,1
FIXED,128,leetcode/2919,135,1
FIXED,128,leetcode/3045,0,2
FIXED,128,leetcode/3045,1,2
FIXED,128,leetcode/3045,2,2
FIXED,128,leetcode/3045,3,2
FIXED,128,leetcode/3045,4,2
FIXED,128,leetcode/3045,5,2
FIXED,128,leetcode/3045,6,2
FIXED,128,leetcode/3045,7,2
FIXED,128,leetcode/3045,32,2
FIXED,128,leetcode/3045,33,2
FIXED,128,leetcode/3045,34,2
FIXED,128,leetcode/3045,35,2
FIXED,128,leetcode/3045,36,2
FIXED,128,leetcode/3045,37,2
FIXED,128,leetcode/3045,38,2
FIXED,128,leetcode/3045,39,2
FIXED,128,leetcode/3045,128,2
FIXED,128,leetcode/3045,129,2
FIXED,128,leetcode/3045,130,2
FIXED,128,leetcode/3045,131,2
FIXED,128,leetcode/3045,132,2
FIXED,128,leetcode/3045,133,2
FIXED,128,leetcode/3045,134,2
FIXED,128,leetcode/3045,135,2
FIXED,128,leetcode/3045,512,2
FIXED,128,leetcode/3045,513,2
FIXED,128,leetcode/3045,514,2
FIXED,128,leetcode/3045,515,2
FIXED,128,leetcode/3045,516,2
FIXED,128,leetcode/3045,517,2
FIXED,128,leetcode/3045,518,2
FIXED,128,leetcode/3045,519,2
FIXED,128,leetcode/3164,0,2
FIXED,128,leetcode/3164,1,2
FIXED,128,leetcode/3164,2,2
FIXED,128,leetcode/3164,3,2
FIXED,128,leetcode/3164,4,2
FIXED,128,leetcode/3164,5,2
FIXED,128,leetcode/3164,6,2
FIXED,128,leetcode/3164,7,2
FIXED,128,leetcode/3164,32,2
FIXED,128,leetcode/3164,33,2
FIXED,128,leetcode/3164,34,2
FIXED,128,leetcode/3164,35,2
FIXED,128,leetcode/3164,36,2
FIXED,128,leetcode/3164,37,2
FIXED,128,leetcode/3164,38,2
